Basic Facts of Growth and Development,"Well, we know immediately, from the rule of 70, that means that real GDP per capita  in the United States, over this time span,  was about 2% per year. Now, if that seems a little bit confusing to you, you're not sure where I got that number, do check out our video, The Rule of 70. What we can also see, is that growth rate in the United States has been about 2% per year for about 200 years with some obvious exceptions. This here is the Great Depression for example. Really marked even larger  than the Great Recession which we've had more recently, much larger than that.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"Okay. What else can we do with this graph? Well, we can also use this graph to get kind of another intuitive sense of the differences in wealth or  in GDP per capita between different countries. Let's take a look at that. So, now, I've superimposed here the GDP per capita in some other countries in 2010.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"So, what we see down here is Bangladesh, Uganda, Malawi. And Bangladesh and Uganda  are about as rich today as the United States was in 1800. Malawi is actually a little bit poorer. Again, these comparisons are not perfect, because we're making them  over very long time periods. Nevertheless, this gives us an intuitive sense of how people in other countries are living.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"Here is Nigeria. About as rich as the typical person in the United States was in 1850. India, per capita income, about that of the United States in 1870. China has a GDP per capita -- about the same as in  the United States did in 1920. Peru, a GDP per capita,  about the US levels of 1940.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"Here's Mexico and Argentina today, about as rich as the United States was in 1960. Italy, about where the United States was in 1980. I remember 1980, it was pretty good. So, life in Italy is not so bad at all. Here's another picture taken from my textbook with Tyler, Modern Principles, -- illustrating that the differences  in wealth between countries is something of fairly recent origin.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"So, if you go back to  the time of Christ, year 1, or you go back to year 1000, or even to year 1500. There's not very, many differences in GDP per capita between different regions of the world. Beginning, however, perhaps with the Industrial Revolution, and picking up in the 1870s and 1800's, what we begin to see is divergence. Divergence big time in the words  of a famous paper by Lant Pritchett. So, you begin to see some countries get on this growth path like the United States, a little bit less Western Europe, and they just take off beyond anything that anyone  has ever seen before in the world.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"This is where we get  the big differences in wealth. You could also see in this graph that, perhaps, in the last few decades, that China and some of the other countries in Asia, particularly India, are maybe  beginning to catch up. So, there's, in principle it seems, no reason why there ought to be  such big differences in wealth. It's merely that some countries got started on this growth path before the other countries did, but, now, these other countries may begin to catch up. In fact, we can see that in this graph, also taken from the Modern Principles, that there are growth miracles and growth disasters.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"So, let's talk about  growth miracles first. One of the very first was Japan. So, here's Japan in the time  after World War II. Japan is one of the poorest  countries in the world. Very, very poor country, not much richer than Nigeria.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"But, certainly far less rich than the United States, a very poor country. But, in the 1950s-1960s, -- it has a tremendous catch-up period, until by the 1970s and 1980s. This is growing as fast  as the United States is, and has caught up a tremendous amount to the United States. We see the same thing  happening in South Korea, again, after the Korean War. A terribly poor, impoverished country, maybe even a little bit  poorer than Nigeria.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"And, yet, we see the beginning,  again, in the 1960s and 1970s tremendous growth, catching up. These are what we call growth miracles. So, this tells us that, -- with the right institutions, with the right factors in place, a country which is behind the frontier can catch up much, much  more quickly to US levels of growth. So, it took the United States  200 years to get to where the US rate of GDP per capita is today. But, other countries seem  to be able to do this, at least to catch up within 40 years.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"The catch-up phase is about a generation. We also see in this picture  that there are growth disasters. There's nothing automatic about growth. So, in terms of GDP per capita, Nigeria has not grown in 50 years. Some ups and downs, often due to the price of oil, but basically has not grown at all.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"We also see Argentina. Argentina used to be, in the 19th century, one of the richest countries in the world, close to that of the United States. And, yet, it has failed to grow; even in this period, -- it had a declining growth rate. So that, today, Argentina is poorer than South Korea, and poorer than Japan, even though, for much of  its history, Argentina was richer. So, it is possible, if you don't install the right policies, for a country to fail to grow.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"Now, why do we care so much about GDP per capita? Well, first, by definition, this means more goods, and that tends to be a good thing. So, more automobiles,  bigger and better houses, more computers, -- more books; more ice cream. These are all good things, especially the ice cream. In addition, however, GDP per capita tends to correlate with  a whole variety of desirable attributes.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"Things like more leisure, more time to do yoga, more time to devote to charity and family, and so forth. It's also more fun to live in a society with greater GDP per capita. Also, we tend to have more democracy. There tends to be greater rights for women in societies with  higher GDP per capita. And life expectancy tends to be a lot higher in societies with higher  GDP per capita.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"And that's what I want to look at now, life expectancy. I'm going to do so,  using this video from Gapminder. By the way, go check out Gapminder, lots of interesting data, lots of fun videos and  things that you can create. Okay. Let's take a look.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"What we see in this video is income per person on the horizontal axis, that's our GDP per capita, that's in PPP adjusted terms, and life expectancy on the vertical axis. Now, in 1800, life expectancy everywhere  in the world was less than 40 years. It was 40 years in the world's richest economy, at the time in the United Kingdom. Everywhere else, less than that. This is not because  everyone is dying at age 45, it's primarily because you had lots  of people dying at very young ages, between the ages of 0 and age 5 or so.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"Okay. Let's get this video going and  see what happens over time. By the way, the big red dot, that's China. The big blue dot, that's India. These dots are proportional to population.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"Let's get the video going. We can see that, over time, countries are slowly increasing in GDP per capita. Notice that the ups and downs, those are often wars, times of real distress. So, here, we have things are  beginning to improve in the 1870s. World War I is coming.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"Watch out for World War I and influenza. Big drop there. Comes right there  in the Western economies. Here comes World War II, we're gonna see a big drop. Here comes the 1950s in China.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"Take a look at China! Great leap forward. That was a great leap downward in life expectancy because  of mass starvation. Alright. Here, we come  to the modern world.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"Once again, we see there's a positive relationship between income per person  and life expectancy. We also see that the very poorest countries in the world basically have not grown at all, but their life expectancy is much higher. So, these very poor countries, they have managed to get some gains  from growth elsewhere in the world, primarily in things  like vaccines and vitamins, and other factors which  increase life expectancy. So, life expectancy is higher even though these countries, in fact, are not that much richer. What else do we see?",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"Well, we can see that  life expectancy increases, as I mentioned, in GDP per capita, but also that, within a constant  level of GDP per capita, life expectancy can differ. So, here's India, here's Vietnam; that's a higher life expectancy. There's Sudan. A lower life expectancy despite the same GDP per capita. So, countries can devote more or fewer resources to things like health care,  to things like education, and to other factors  which increase GDP per capita.",https://www.youtube.com/watch?v=-fJZlPzDMvc
Basic Facts of Growth and Development,"Okay. So, those are some of the very  basic factors about economic growth. And one of the reasons  we're interested in economic growth, is it's positively correlated  with life expectancy, with fun, with leisure, with a whole bunch of good things. Okay. Thanks.",https://www.youtube.com/watch?v=-fJZlPzDMvc
The Importance of Institutions (Brief),"Today, we're going to take a brief look at the importance of institutions. This will be brief in that  we're not going to look today -- at which institution are important, and we're not going to try and explain the mechanisms by which institutions work. Instead, what we want to do is offer the big picture: Why do people study institutions? Why do people think that institutions  are important for economic growth? Let's take a look.",https://www.youtube.com/watch?v=CqQDhqFygAc
The Importance of Institutions (Brief),"North and South Korea provide  almost a perfect natural experiment demonstrating the power of institutions. In 1944, North Korea and  South Korea were very similar. They had the same people,  the same culture, the same language, the same history, -- very similar economies. If anything, North Korea was  a little bit more industrialized, South Korea, a little bit more agrarian. Then, in 1945, the country was split -- and North Korea chose communism, -- a totalitarian state, centrally planned, centrally directed; no private property rights, very little room for private initiative, no free press.",https://www.youtube.com/watch?v=CqQDhqFygAc
The Importance of Institutions (Brief),"South Korea, broadly speaking, chose capitalism. Private property rights, a free economy, much bigger scope of private initiative, a free press; not always honored, of course. But, broadly speaking,  South Korea chose capitalism, North Korea chose communism. Now, what were the results of these choices? 50 years later, the results are so clear, an alien could see them from outer space.",https://www.youtube.com/watch?v=CqQDhqFygAc
The Importance of Institutions (Brief),"That this is a picture of North and  South Korea, taken from outer space. And what you see is  South Korea has lights, broad lights, people going out to parties, lighting up their home. What you see in South Korea  is a developed modern economy. Up here, in North Korea, what you see is darkness, with the one exception of Pyongyang, -- the central city where  the ruling elite lives. Massive differences  created in just 50 years.",https://www.youtube.com/watch?v=CqQDhqFygAc
The Importance of Institutions (Brief),"Today, South Korea has a GDP per capita at least 10 times, probably 15 times higher  than that in North Korea. South Korea is a modern developed economy, the most wired economy in the world, the standard of living, equal to  that of most western countries. North Korea is in periodic starvation, a militarized state where  the people are regularly starving. That is the difference which  institutions can make in just a matter of a few generations. Here's another picture which could  suggest the power of institutions.",https://www.youtube.com/watch?v=CqQDhqFygAc
The Importance of Institutions (Brief),"This is Nogales. On the right is Nogales, Mexico. On the left is Nogales, Arizona Now, there's a lot here which is the same. Clearly, for example,  the geography is the same. You might think the people are different, but, actually, the people and the culture are also very similar.",https://www.youtube.com/watch?v=CqQDhqFygAc
The Importance of Institutions (Brief),"So, until the 1850s, both parts  of Nogales were parts of Mexico. So, many of the people share,  on both sides of this fence, the same ancestors. They have a very similar culture. So, what differs? In Nogales, Arizona, -- income is about three times higher than in Nogales, Mexico, which is actually one of the richer parts of Mexico.",https://www.youtube.com/watch?v=CqQDhqFygAc
The Importance of Institutions (Brief),"Life expectancy is higher on the left. The infrastructure, the roads,  the other public infrastructure, the hospitals and so forth,  is better in the United States. It's easier to open a business in Nogales, Arizona than in Nogales, Mexico. Democracy is more reliable on the left  of this picture than it is on the right. Crime is lower on the left  than it is on the right.",https://www.youtube.com/watch?v=CqQDhqFygAc
The Importance of Institutions (Brief),"Well, why? The difference here,  again, is institutions. Institutions make the difference. These two examples, I think,  are good illustrations of the fact that institutions matter. But we haven't said  which institutions matter and why do they matter.",https://www.youtube.com/watch?v=CqQDhqFygAc
The Importance of Institutions (Brief),"In future lectures,  we'll be talking more about some of the possibilities,  about institutions like property rights, the rule of laws, free press, honest government, open markets. We'll also be talking about  facts which may underlie something such as  honest government, like trust. And then we'll be asking not only  what are the effects of institutions, but what are the causes of institutions? Why is it that some countries have different institutions than others? Is this due to accidents of history?",https://www.youtube.com/watch?v=CqQDhqFygAc
The Importance of Institutions (Brief),"Is this due to differences in  geography or in culture? All of these questions are really important, and we'll be dealing with  them more as we go on. Thanks.",https://www.youtube.com/watch?v=CqQDhqFygAc
"Guns, Germs and Steel","Hello everyone, this is Development  Economics by Tyler Cowen and Alex Tobruk I'm Alex Tobruk, today we're going to be talking about guns, Guns, Germs, and Steel which is Jared Diamond's really big  think book key book everyone should read about the really big questions about  development. Diamond is asking, you know why are some regions and countries  rich while others are poor, and in particular he's asking why is it that  Eurasia developed first, rather than South America, Africa, or Australia very  exciting opening of Guns, Germs, and Steel has Pizarro, you know, with the hundred  soldiers, sixty horses, and some steel and guns, of course taken over the entire  Incan Empire with 80,000 soldiers. How is this possible, why did this happen? Well  very briefly Diamond argues that there are surprisingly few domesticable animals  and crops and regions of the world which had these animals and crops which were  capable of being domesticated. This led to agriculture, which led to cities, and  civilization, that led to guns and to steel, and agriculture and domesticated  animals also led to an even more potent weapon than guns, the most destructive  weapon ever used on earth: germs.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","So let's take a look in a little bit more detail  about argument. First of all why are domesticable animals important? Well  they're so important because all their many uses so a domesticated  animal, like a cow, can be used for milk, for meat, for clothing, for leather, and so forth. Can also be used to plow, as a source of power, a source  of power allowing humans to do what they otherwise could not. Could even be used  as a military vehicle to help take over and protect and defend.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","Now these domesticated domesticable animals were not evenly distributed  across the globe. In fact there are surprisingly few of them in the world  today there's really only five major cases sheep, goats, cows, pigs, and horses there's a few lesser cases the Arabian camel, the bactrian camel, donkeys, and  reindeers, llamas, and alpacas, Mithan, which I had never even heard of before I'd read Diamond and maybe a few others, the Yak. Well the wild ancestors of these  animals were not spread evenly across the globe. None of the ancestors was indigenous to  sub-saharan Africa. Only the llama and the alpaca had a wild ancestor which was  indigenous to South or North America.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","13 of the 14 were indigenous to Eurasia so  Eurasia began with a major element in its favor. It had these animals, these  wild ancestors of animals which could and which did later become domesticated. Without having these domesticated domesticable animals it's much harder  to develop mass agriculture. Think about growing rice without plow, and from there  it's much harder to get cities, of course, and civilizations. By the way, this is a  picture I took in a Peruvian Museum I believe it shows how you're supposed  to ride a llama, you can see where llamas are not as good as alpacas, allotted not  as good as horses there may be other some other interpretations of what's  going on here but that at least was my interpretation.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","Now this raises a  question of course. Diamond shows that the wild ancestors of the animals which  are currently domesticated they're almost all native to Eurasia now  his argument is that these animals were basically the only ones which were  capable of being domesticated. How does he get there? How does he show that these are the only ones which were capable of being domesticated? Well he's got a  bunch of varied arguments for this none of them are sort of drop-dead  definitive but I do think in total they're quite, they're quite convincing  more than one might expect.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","First of all, the domesticated animals have been  domesticated on several different occasions independently. So it seems like  there is a demand for domestication and if the supply is there it's going to  happen it's happened several times several times independently so it seems  that there's forces pushing towards domestication if  it's possible. Also we know that when these animals are induced, introduced to  non-indigenous areas the natives figure out hey this is great we need to use  these this is a good idea so think about the Native Americans and that you know  wild that horse culture you know the Apaches and the horse culture. Of course,  horses didn't even come to North America, South America, until the 1500s. Before  that they were unknown, but once the natives saw horses they knew this was a  good thing, suggesting once again, that if it had been possible for them to  domesticate some of their own indigenous species that they would have done  so.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","There's also many animals are excluded from domestication by a variety of their  characteristics. So some of them are just too fierce. Grizzly bears, African Buffalo is really hard to domesticate. How come you've never seen a zebra rodeo? Well zebras are just mean beasts, they're just very difficult to ride don't try  and ride a zebra that's why we don't see them.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","Then there's the diet issue some the diet is too limited, like the koalas just eating the eucalyptus, others their diet  to growth ratio is not fast enough to make domestication worthwhile. So  you don't want to really domesticate a carnivore, you've got to grow an animal  to eat other animals, it's it's really not gonna work, you want to have an  animal which eats grasses and grains and so forth and grows really big on that. Then there's animals which are difficult to herd the you've heard how difficult  it is to herd cats well there you go so cats have sort of been domesticated some  people think that cats have domesticated people rather than the other way around  but certainly you don't get a group of them together. Antelopes and so forth  are hard to herd. Finally there's some animals which actually don't like to  have sex when people are watching.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","Pandas are like this, they're a little  bit embarrassed, this is why the Washington zoo has spent millions of  dollars trying to get their pandas to have sex even showing them panda porn but not  much seems to. So what about crops? So the case for crops is similar to that of  animals Diamond argues that the domesticable crops again were central to  Eurasia, were not found elsewhere. A little bit harder to make here, because  there are more animals which were more crops, which were capable of being  domesticated than there are animals. There's probably several thousand plants  which are capable of being domesticated.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","Nevertheless, the basic facts are  really rather striking. Even today, two cereals, wheat and rice account for 41%  of all total calories consumed in the world, suggesting that if you didn't have  wheat and you didn't have rice these crops, which were so important to human  civilization, probably you're not going to get civilization either or  certainly you're going to get it more difficultly, or slower. Wheat is native  to just the Fertile Crescent around modern Turkey and Iraq. Rice of course  from... from China. The other major cereals in addition to wheat and rice, we have a corn barley and sorghum.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","Four or five of these are from  Eurasia. Sorghum is from North Africa, which is clearly more, really part of  Eurasia rather than Africa, it's probably easier to get there because of the  Sahara. The indigenous versions of wheat, rice, and barley, and sorghum are very  similar to the domesticated versions. Corn from Mesoamerica and its wild  version is very different. Those baby corns which you can buy in the store in  a can, that's actually closer to what wild corn, you know, once looked like.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","So  it took a lot longer to domesticate corn than it did to domesticate wheat, rice,  barley, or sorghum. It also turns out that a lot of plants are surprisingly  difficult to domesticate. You know for example, just to give one example, we  think we know how to grow apples because of Johnny Appleseed, and you know,  throwing the seeds, but we're wrong. That's not how you grow apples. Apples  grown from seeds actually don't taste very good.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","Plants don't grow that  well, the way to get delicious apples is grafting, not seeding, not at all obvious  not at all obvious. So a lot of plants are more difficult to domesticate than  you might imagine. Put all this together, we have an uneven  distribution of these domesticable plants and animals led some parts of the  world, Eurasia in particular to develop develop agriculture. Agriculture and  other ideas in Eurasia also spread faster because the major axis of the  continent is East-West rather than North-South. This meant that since  climate is similar along lines of latitude along these East-West lines of  latitude that a good idea developed in one part of the world could transmit  horizontally, as it were, to a large area.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","So this meant  that scale was actually bigger. While in Africa the North-South, you know you can  go several hundred miles north or several hundred miles south and your  crops and animals will simply not do as well in that different climate. So  Eurasia, in a sense, had a larger market. We're going to talk a lot more about  scale elsewhere in the class but even at the very beginnings of modern of  civilization we have the importance of scale having a lot of people working on  the same problem, being able to transmit their ideas all over the world to a  large area so this just this even the placement of the axes of the continents, Diamond argues, has implications. All right, well even with all of these  advantages, of guns, steel, and horses the conquest of North and South America  might have been a close call had it not been for germs.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","The major infectious  diseases in humans all evolved from diseases of animals. Smallpox, flu,  tuberculosis, malaria, plague and so forth they all come from animals. And Europeans  you know they live next door often in the same barn as the animals  this meant on the negative side they were repeatedly decimated by these  plagues but for that very same reason Europeans developed some immunity  so this is Darwinism in action. The humans would survived these repeated  attacks by these germs. They grew stronger and they developed some  immunity.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","On the other hand, in 1520 it took just one sick person to bring  smallpox to South America, where it may have killed 90%. 90% of the population. It's possible. This is a young girl with in Bangladesh. She was infected with  smallpox in 1973.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","You can see what an absolutely devastating, debilitating,  horrible disease it is. 1977 we eliminated smallpox from the world, the  first time this has ever been done. Well in 1520 without this developed immunity, millions of South Americans, of the indigenous population were wiped out. So this explains how Pizarro, who came 1530 1535 to the Incan Empire. So the Incan Empire was in disarray, okay, millions of these people had died from the smallpox, from these plagues, which had come over, and then you have arriving on your shores these guys on horses never before seen looking like gods with their steel, their guns, bringing down death from far away and their steel armor and their steel uh, swords, so this explains why with this culture and disarray dying from these diseases, these incredibly advanced people with their technology you've never seen before.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","How 100 soldiers, 60 horses were able to take over the entire Incan Empire. You see, actually the same story a little bit later in North America or  very similar, so when the pilgrims come to North America they actually find empty villages prepared for them as if by Providence. In fact, the pilgrims  were quickly drawing these conclusions so John Winthrop, who is governor of  Massachusetts, he thought the plague was great, was miraculous. He said ""but for the natives in these parts God hath so pursued them as for  300 miles space, the greatest part of them are swept away by the smallpox  which still continues among them so God hath thereby cleared our title to this  place. Those who remain in these parts being in all not 50 have put themselves  under our protection"".",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","So God has cleared the title, God has done his is basically  a genocide according to John Winthrop and has done this on behalf of the  pilgrims. King James said the same thing, he said ""Almighty God in his great  goodness and bounty towards us is to be thanked for sending this wonderful  plague among the savages"". So let's summarize the Diamond argument, this is  from a picture in his book. So the ultimate factors at the top of the, uh,  diagram the East-West axis of Eurasia this led to the ease of species spreading many suitable wild species. You put these two things together, you got a lot of domesticated plants and animal species.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","These domesticated plant and animal species meant you had food surpluses, and storage so you were able to create scale, you were able to create a lot of people in dense sedentary societies, this led to, uh, specialization and this led to technology, creating things  like guns and steel and swords, creating ocean-going ships, having some wealth there having some scientists class if you like, some research and developer  class, some people who were there to think not just to produce food this led  to political organization, the ability to gather a lot of resources together. Put  all these things together you can see why the North, why the Europeans,  you know, sent out the ships rather than the other way. And of  course with them they brought these epidemic diseases, which also had  come from the domesticated plants and particularly the domesticated animals. And one of them being the horses, so you put all this together and you understand  why Pizarro was able to take over the Incan civilization and earlier  slightly earlier of Cortes had done the same thing with the Aztecs and how in  North America, again, were able to wipe out the native populations. Okay,  so Diamond gives us a really big, really important story, it really takes us up  to sort of 1500, 1600 you might say, but what then?",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","You know France and China,  they're both in Eurasia, but today the former is rich and the latter is poor,  despite the fact that they share most of these factors that Diamond focuses on. So  1500 France and China about equal, maybe even China a little bit richer perhaps,  but since then everything has changed, and geography hasn't changed, so  geography can explain only so much. In fact, we can say a little bit more  there's been a reversal of fortune. The rich places in 1500 actually tend not to  be the rich places today. So China and India, fabulously wealthy in  some sense in 1500 or you go and you look a little bit later in Peru,  fabulously wealthy there while there's nothing but a few shacks and teepees in  North America.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","South America is where all the money is, okay, richest country in  South America, perhaps Haiti from Central America. Today, the one of the poorest  countries in this area. So why is this? Clearly geography can't explain why some  countries are rich today while others are poor cannot explain it on the  Eurasian continent at least. So I think we do know something about the answer  to that question.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Guns, Germs and Steel","You know, rich countries have good institutions, things like  protection of private property and the rule of law, limited government, some  form of capitalism, just to say that capitalism may be necessary or some form  of it is necessary, certainly not sufficient, but of course we're going to  be talking about all of these things a lot more as the class goes on. So Diamond,  great argument, takes us to about 1500, 1600. We're gonna be dealing with a lot  of these other things later on in the course. Thank you.",https://www.youtube.com/watch?v=6GshzzmJBGM
"Geography and Development, Trade","Welcome, everyone. Today we are going to begin a new unit. We are going to be talking about geography and development. And by geography, I mean the relatively immutable and constant features, things like location, topography, climate, including temperature, rainfall, soil quality, wildlife, especially parasites, and the influence of all of these  on development. This is obviously a big topic, so today we are just going to focus on geography and trade.",https://www.youtube.com/watch?v=xt9uvMzxhbE
"Geography and Development, Trade","So I want to begin by  giving two perspectives on trade. The first is the Ricardian perspective. So Ricardo said, when 2 countries specialize in their comparative advantage, that is, they specialize in producing the good, which they can produce at lowest opportunity cost, and then they trade, both nations are better off. Now, notice that innovation  is not the focus of Ricardo. So Ricardo says, ""There already are two goods, wine and cloth.",https://www.youtube.com/watch?v=xt9uvMzxhbE
"Geography and Development, Trade","We can get more of both goods if Portugal specializes in producing wine, England specializes in producing cloth, and then they trade"". So for Ricardo, trade is about improvements in static efficiency. Notice also that in Ricardo,  market size is really not a key variable. The situation is very different in Adam Smith. Adam Smith has a  completely different theory of trade.",https://www.youtube.com/watch?v=xt9uvMzxhbE
"Geography and Development, Trade","Let's take a look at that. Smith lays out his theory of trade  in a chapter in the Wealth of Nations called The division of labor is limited  by the extent of the market. And Smith makes this remarkable and very deep insight. He says, ""As by means of water-carriage,"" that is by ship and boat, ""a more extensive market is opened  to every sort of industry than what land-carriage alone  can afford it. So it is upon the sea-coast, and along the banks of navigable rivers, that industry of every kind naturally begins  to subdivide and improve"".",https://www.youtube.com/watch?v=xt9uvMzxhbE
